"","{#status->#S}"
"8.8","0.4496686572235994"
"8.9","0.4473929344890493"
"9.0","0.44520180562311074"
"9.1","0.4430924771915052"
"9.200000000000001","0.441062216064077"
"9.3","0.43910835130466985"
"9.4","0.4372282756476515"
"9.5","0.435419446600699"
"9.600000000000001","0.4336793872108582"
"9.700000000000001","0.43200568652833604"
"9.8","0.43039599980000537"
"9.9","0.4288480484222079"
"10.0","0.4273596196801479"
"10.100000000000001","0.4259285662989835"
"10.200000000000001","0.4245528058296501"
"10.3","0.42323031989049475"
"10.4","0.42195915328396316"
"10.5","0.4207374130058585"
"10.600000000000001","0.4195632671630865"
"10.700000000000001","0.41843494381430596"
"10.8","0.417350729746518"
"10.9","0.4163089691993455"
"11.0","0.41530806254757013"
"11.100000000000001","0.4143464649514044"
"11.200000000000001","0.41342268498297674"
"11.3","0.4125352832365877"
"11.4","0.4116828709294578"
"11.5","0.4108641084989194"
"11.600000000000001","0.410077704201307"
"11.700000000000001","0.40932241271716435"
"11.8","0.4085970337668091"
"11.9","0.40790041073977257"
"12.0","0.40723142934115836"
"12.100000000000001","0.4065890162575357"
"12.200000000000001","0.4059721378445966"
"12.3","0.4053797988384605"
"12.4","0.40481104109219485"
"12.5","0.40426494233884397"
"12.600000000000001","0.40374061498200436"
"12.700000000000001","0.40323720491476406"
"12.8","0.40275389036762194"
"12.9","0.4022898807858283"
"13.0","0.4018444157364285"
"13.100000000000001","0.4014167638451555"
"13.200000000000001","0.4010062217631927"
"13.3","0.40061211316372286"
"13.4","0.4002337877680847"
"13.5","0.39987062040127763"
"13.600000000000001","0.39952201007648375"
"13.700000000000001","0.399187379108217"
"13.8","0.3988661722536564"
"13.9","0.3985578558816771"
"14.0","0.39826191716905657"
"14.100000000000001","0.3979778633233026"
"14.200000000000001","0.39770522083152476"
"14.3","0.3974435347347532"
"14.4","0.3971923679270914"
"14.5","0.39695130047908045"
"14.600000000000001","0.39671992898464375"
"14.700000000000001","0.39649786593097747"
"14.8","0.3962847390907501"
"14.9","0.3960801909359761"
"15.0","0.39588387807292974"
"15.100000000000001","0.39569547069747335"
"15.200000000000001","0.3955146520701767"
"15.3","0.39534111801061544"
"15.4","0.3951745764102432"
"15.5","0.39501474676324333"
"15.600000000000001","0.3948613597147767"
"15.700000000000001","0.39471415662605247"
"15.8","0.39457288915566263"
"15.9","0.3944373188566325"
"16.0","0.3943072167886524"
"16.1","0.39418236314496863"
"16.2","0.39406254689342657"
"16.3","0.3939475654311701"
"16.400000000000002","0.3938372242525168"
"16.5","0.3937313366295414"
"16.6","0.39362972330491247"
"16.7","0.3935322121965427"
"16.8","0.3934386381136247"
"16.900000000000002","0.3933488424836373"
"17.0","0.3932626730899225"
"17.1","0.3931799838194429"
"17.2","0.3931006344203436"
"17.3","0.39302449026895564"
"17.400000000000002","0.3929514221458882"
"17.5","0.39288130602086924"
"17.6","0.3928140228460069"
"17.7","0.39274945835715336"
"17.8","0.39268750288306487"
"17.900000000000002","0.3926280511620626"
"18.0","0.39257100216590807"
"18.1","0.39251625893061837"
"18.2","0.39246372839395516"
"18.3","0.3924133212393318"
"18.400000000000002","0.3923649517458912"
"18.5","0.3923185376445169"
"18.6","0.3922739999795479"
"18.7","0.39223126297597644"
"18.8","0.39219025391191586"
"18.900000000000002","0.3921509029961341"
"19.0","0.392113143250455"
"19.1","0.3920769103968379"
"19.200000000000003","0.3920421427489526"
"19.3","0.39200878110807386"
"19.400000000000002","0.39197676866312586"
"19.5","0.39194605089471424"
"19.6","0.3919165754829885"
"19.700000000000003","0.39188829221918453"
"19.8","0.39186115292070145"
"19.900000000000002","0.3918351113495746"
"20.0","0.3918101231342094"
"20.1","0.39178614569424774"
"20.200000000000003","0.3917631381684431"
"20.3","0.39174106134542447"
"20.400000000000002","0.3917198775972356"
"20.5","0.3916995508155384"
"20.6","0.39168004635037573"
"20.700000000000003","0.3916613309513906"
"20.8","0.3916433727114056"
"20.900000000000002","0.391626141012267"
"21.0","0.3916096064728647"
"21.1","0.39159374089924026"
"21.200000000000003","0.39157851723670045"
"21.3","0.3915639095238557"
"21.400000000000002","0.39154989284850733"
"21.5","0.39153644330530846"
"21.6","0.39152353795512923"
"21.700000000000003","0.3915111547860569"
"21.8","0.39149927267596596"
"21.900000000000002","0.3914878713565954"
"22.0","0.39147693137907263"
"22.1","0.391466434080826"
"22.200000000000003","0.39145636155383057"
"22.3","0.3914466966141334"
"22.400000000000002","0.3914374227726069"
"22.5","0.3914285242068814"
"22.6","0.3914199857344091"
"22.700000000000003","0.3914117927866144"
"22.8","0.39140393138408663"
"22.900000000000002","0.3913963881127732"
"23.0","0.3913891501011337"
"23.1","0.39138220499821513"
"23.200000000000003","0.39137554095261246"
"23.3","0.3913691465922777"
"23.400000000000002","0.39136301100514426"
"23.5","0.39135712372053366"
"23.6","0.39135147469131226"
"23.700000000000003","0.39134605427676894"
"23.8","0.39134085322618384"
"23.900000000000002","0.3913358626630611"
"24.0","0.39133107406999773"
"24.1","0.39132647927416436"
"24.200000000000003","0.3913220704333719"
"24.3","0.3913178400227014"
"24.400000000000002","0.391313780821674"
"24.5","0.39130988590193916"
"24.6","0.3913061486154606"
"24.700000000000003","0.39130256258317925"
"24.8","0.3912991216841349"
"24.900000000000002","0.39129582004502694"
"25.0","0.39129265203019753"
